bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1MN4y177PB,[doge],doge,[doge]你去找几个大主播的直播间，然后弹幕多说几句话，保准给你刷几个片姐粉丝,[doge]你去找几个大主播的直播间，然后弹幕多说几句话，保准给你刷几个片姐粉丝,85758670,棒鸡是我的星怒,2025-05-11T13:03:31+00:00
BV1MN4y177PB,[思考],思考,所以一个天才少年成为残疾人，一段感情无疾而终到底经历了怎么样的心理斗争？床上一年的想治好自己，门口一年的仰望天空他在思考什么[思考],所以一个天才少年成为残疾人，一段感情无疾而终到底经历了怎么样的心理斗争？床上一年的想治好自己，门口一年的仰望天空他在思考什么[思考],3493088611797178,光阴也天阳,2025-05-05T15:15:00+00:00
BV1MN4y177PB,[吃瓜],吃瓜,回复 @瑫1991 :理中客是这样的[吃瓜],回复 @瑫1991 :理中客是这样的[吃瓜],13756054,达芬奇的哀伤,2025-04-30T09:59:22+00:00
BV1MN4y177PB,[支持],支持,你说得太对了，那些高考压力太大而自杀的人都是悲观者，都是假惺惺，都害人害己，都殆害无穷[支持][支持][支持],你说得太对了，那些高考压力太大而自杀的人都是悲观者，都是假惺惺，都害人害己，都殆害无穷[支持][支持][支持],48651821,error-sama,2025-05-01T08:10:32+00:00
BV1MN4y177PB,[doge],doge,回复 @error-sama :你和第一快乐的人讲啥呢[doge],回复 @error-sama :你和第一快乐的人讲啥呢[doge],3546818721876522,我是逆蝶你未见的親蝶,2025-07-07T09:47:04+00:00
BV1MN4y177PB,[笑哭],笑哭,这13外甥[笑哭],这13外甥[笑哭],34580452,QMRAT37,2025-04-27T13:56:15+00:00
BV1MN4y177PB,[辣眼睛],辣眼睛,挺奇怪的，每过一阵就觉得一种声音占主流。[辣眼睛],挺奇怪的，每过一阵就觉得一种声音占主流。[辣眼睛],1506071019,bili-95271,2025-04-25T14:27:26+00:00
BV1MN4y177PB,[笑哭],笑哭,现在的50多岁长辈，老师介绍自己的时候人均全校第一，后来都是没钱上学然后养家糊口，十多岁出去打工赚钱然后人到中年，然后就成了你的亲戚，高中，初中或小学的老师站在你面前，我怀疑那些中年人小时候全都是一个模板[笑哭],现在的50多岁长辈，老师介绍自己的时候人均全校第一，后来都是没钱上学然后养家糊口，十多岁出去打工赚钱然后人到中年，然后就成了你的亲戚，高中，初中或小学的老师站在你面前，我怀疑那些中年人小时候全都是一个模板[笑哭],38807139,幻海月明,2025-04-24T13:41:21+00:00
BV1MN4y177PB,[酸了],酸了,先留着，等我过两天有了硬币再给你投[酸了],先留着，等我过两天有了硬币再给你投[酸了],3546884740221197,天赋异禀的石头人,2025-04-24T10:38:26+00:00
BV1MN4y177PB,[打call],打call,视频内容已忘记但还是在我收藏夹[打call],视频内容已忘记但还是在我收藏夹[打call],349021522,请输入新的重开地址,2025-04-23T01:57:41+00:00
BV1MN4y177PB,[思考],思考,来b不知道多少年[思考]，第33、34个给你了,来b不知道多少年[思考]，第33、34个给你了,281056742,酷天小乐,2025-04-19T16:50:28+00:00
BV1MN4y177PB,[跪了],跪了,一个人怎么能这么牛[跪了],一个人怎么能这么牛[跪了],1625616076,炸鸡的甜辣酱,2025-04-17T12:44:02+00:00
BV1MN4y177PB,[笑哭],笑哭,太强了[笑哭]爷爷哪辈人生是真的精彩,太强了[笑哭]爷爷哪辈人生是真的精彩,25351910,我终端要进化战舰主机,2025-04-15T04:03:31+00:00
BV1MN4y177PB,[大笑],大笑,见他的时候还没美国[大笑][大笑][大笑][大笑][大笑],见他的时候还没美国[大笑][大笑][大笑][大笑][大笑],622031729,乔治忠粉,2025-04-10T18:42:11+00:00
BV1MN4y177PB,[滑稽],滑稽,每次看到都绷不住，可不能胡说八道啊[滑稽],每次看到都绷不住，可不能胡说八道啊[滑稽],12187392,献给逃窜者的进行曲,2025-04-09T20:00:47+00:00
BV1MN4y177PB,[大哭],大哭,[大哭][大哭][大哭],[大哭][大哭][大哭],3546726459771671,我是高宁辉,2025-04-06T08:50:41+00:00
BV1MN4y177PB,[哦呼],哦呼,[哦呼],[哦呼],348867732,要来一杯百事可乐吗,2025-04-07T04:47:47+00:00
BV1MN4y177PB,[大哭],大哭,@刘易斯N 偶遇老视频，拼尽全力无法止住泪水[大哭],@刘易斯N 偶遇老视频，拼尽全力无法止住泪水[大哭],1109220063,霉运仙尊,2025-04-05T05:46:42+00:00
BV1MN4y177PB,[笑哭],笑哭,六六六，一个评论能让我补档那么多次，谁真急了？[笑哭],六六六，一个评论能让我补档那么多次，谁真急了？[笑哭],3546653415967221,草冰没有派对,2025-04-04T11:48:24+00:00
BV1MN4y177PB,[大哭],大哭,我们必不能放弃希望，那是对我们挣扎至今的亵渎[大哭],我们必不能放弃希望，那是对我们挣扎至今的亵渎[大哭],636620340,钢铁五号,2025-03-31T14:49:20+00:00
BV1MN4y177PB,[笑哭],笑哭,我们这的语文作文提到了这个[笑哭],我们这的语文作文提到了这个[笑哭],2051689514,无雕不成奇,2025-03-30T09:23:53+00:00
BV1MN4y177PB,[吃瓜],吃瓜,你觉得为什么只能到深思呢[吃瓜],你觉得为什么只能到深思呢[吃瓜],12187392,献给逃窜者的进行曲,2025-04-09T20:02:01+00:00
BV1MN4y177PB,[微笑],微笑,不不不，你的梦想到底是文字还是想被人看到？这个问题在于文字到底是你的梦想本身，还是你实现梦想的一个载体，如果仅仅是文字，那你已经写出来了，想要更进一步可以看书或者咨询老师什么的，如果是渴望被别人看到，那你的梦想可能就是通过文字出名，还是有点区别的[微笑][微笑],不不不，你的梦想到底是文字还是想被人看到？这个问题在于文字到底是你的梦想本身，还是你实现梦想的一个载体，如果仅仅是文字，那你已经写出来了，想要更进一步可以看书或者咨询老师什么的，如果是渴望被别人看到，那你的梦想可能就是通过文字出名，还是有点区别的[微笑][微笑],26274045,黑色毛巾卷,2025-03-28T14:33:08+00:00
BV1MN4y177PB,[笑哭],笑哭,回复 @黑色毛巾卷 :[笑哭],回复 @黑色毛巾卷 :[笑哭],3546650721126822,璞秋-,2025-03-29T03:54:02+00:00
BV1MN4y177PB,[笑哭],笑哭,二舅：我是不是人啊，我到底是不是人啊[笑哭],二舅：我是不是人啊，我到底是不是人啊[笑哭],364472578,抽象眼镜,2025-03-19T18:08:13+00:00
BV1MN4y177PB,[思考],思考,[思考][思考],[思考][思考],51310795,kavyfun,2025-03-13T14:08:39+00:00
BV1MN4y177PB,[灵魂出窍],灵魂出窍,[灵魂出窍][灵魂出窍][灵魂出窍],[灵魂出窍][灵魂出窍][灵魂出窍],1496712384,吃西瓜的玉米哥,2025-03-13T09:00:09+00:00
BV1MN4y177PB,[大哭],大哭,全村的责任压在身上，背怎么直的起来[大哭],全村的责任压在身上，背怎么直的起来[大哭],232753244,凛爻通鉴,2025-03-10T08:33:07+00:00
BV1MN4y177PB,[大哭],大哭,弹幕的人干嘛一直无脑刷屏啊，原来的弹幕都没了[大哭],弹幕的人干嘛一直无脑刷屏啊，原来的弹幕都没了[大哭],668043676,丨丨清风挽心丨丨,2025-03-07T15:30:13+00:00
BV1MN4y177PB,[加油],加油,二舅可能就是我们治愈内心的精神依托吧，加油哦，[打call][加油][给心心],二舅可能就是我们治愈内心的精神依托吧，加油哦，[打call][加油][给心心],1770863444,希尔伯特ips,2025-03-05T06:33:25+00:00
BV1MN4y177PB,[打call],打call,[打call],[打call],1523577322,风止意难平ザ,2025-03-04T05:45:59+00:00
BV1MN4y177PB,[打call],打call,二舅的人生是有价值的[打call],二舅的人生是有价值的[打call],34597522,鳳朝陽丶,2025-03-01T11:31:25+00:00
BV1MN4y177PB,[笑哭],笑哭,[笑哭],[笑哭],321983594,飞机小卖铺,2025-02-28T06:51:51+00:00
BV1MN4y177PB,[打call],打call,这是应得的，二舅的精神值得我们去学习[打call][打call][打call],这是应得的，二舅的精神值得我们去学习[打call][打call][打call],396432190,阮梅520,2025-03-05T22:42:32+00:00
BV1MN4y177PB,[支持],支持,[支持],[支持],1753233260,原来是老五啊,2025-02-27T09:19:50+00:00
BV1MN4y177PB,[doge],doge,双击头像有特效[doge],双击头像有特效[doge],660062023,月下樱花落丶,2025-02-25T23:29:53+00:00
BV1MN4y177PB,[doge],doge,现在是25年，我仍然能刷到这个视频[doge][胜利]我刷的这个视频已经n次了[笑哭],现在是25年，我仍然能刷到这个视频[doge][胜利]我刷的这个视频已经n次了[笑哭],490273067,寒夜星辰逸,2025-02-23T13:06:52+00:00
BV1MN4y177PB,[奋斗],奋斗,上一次看还是高一暑假，不知不觉已经大一了，经历了高考失利等许多事情，再次看此视频有了更多感想感受，为二舅点赞！[奋斗],上一次看还是高一暑假，不知不觉已经大一了，经历了高考失利等许多事情，再次看此视频有了更多感想感受，为二舅点赞！[奋斗],1827936518,YSpredecessor,2025-02-23T12:19:11+00:00
BV1MN4y177PB,[委屈],委屈,过两年再看真的很回忆啊[委屈],过两年再看真的很回忆啊[委屈],3546626232682526,青庆送椿,2025-02-23T06:24:56+00:00
BV1MN4y177PB,[喜极而泣],喜极而泣,这种苦难本应不存在的[喜极而泣][喜极而泣],这种苦难本应不存在的[喜极而泣][喜极而泣],600061354,推しの愛莉,2025-02-22T18:34:02+00:00
BV1MN4y177PB,[笑哭],笑哭,这个是不是早被辟谣了，不是up二舅，为啥还出现在我主页上[笑哭],这个是不是早被辟谣了，不是up二舅，为啥还出现在我主页上[笑哭],59606988,柠檬苏打水加薄荷,2025-02-22T15:47:56+00:00
BV1MN4y177PB,[微笑],微笑,二舅是六边形战士吧什么都会[微笑],二舅是六边形战士吧什么都会[微笑],3546855239584454,长淮666,2025-02-21T16:01:14+00:00
BV1MN4y177PB,[点赞],点赞,这个我们初中语文考试用来当过阅读题来写[点赞][点赞],这个我们初中语文考试用来当过阅读题来写[点赞][点赞],3493125274209098,螽凛,2025-02-21T13:21:21+00:00
BV1MN4y177PB,[doge],doge,回复 @万岛酱仙人 :未圣哪有真粉，毕竟是打算跌得粉碎的[doge],回复 @万岛酱仙人 :未圣哪有真粉，毕竟是打算跌得粉碎的[doge],36992785,改名的时候在写物理,2025-02-21T19:26:34+00:00
BV1MN4y177PB,[笑哭],笑哭,[doge_金箍][笑哭],[doge_金箍][笑哭],1864278819,达调查我,2025-02-18T09:24:31+00:00
BV1MN4y177PB,[打call],打call,感谢这个视频[打call],感谢这个视频[打call],3546386234607910,abouttoseethe,2025-02-17T14:34:36+00:00
BV1MN4y177PB,[吃瓜],吃瓜,[吃瓜],[吃瓜],3493076586727616,崩坏囚缘精灵,2025-02-15T15:26:20+00:00
BV1MN4y177PB,[酸了],酸了,又来看二舅了，衣戈老师什么时候回来b站发视频啊[酸了][酸了],又来看二舅了，衣戈老师什么时候回来b站发视频啊[酸了][酸了],3461565743369036,亚特兰蒂斯的呓语,2025-02-14T14:57:07+00:00
BV1MN4y177PB,[笑哭],笑哭,二舅好牛[笑哭][笑哭]一学就会,二舅好牛[笑哭][笑哭]一学就会,478110729,哪种泡面最好听,2025-02-14T09:57:11+00:00
BV1MN4y177PB,[支持],支持,[支持],[支持],3546835989826461,赛博窑工David,2025-02-14T06:32:49+00:00
BV1MN4y177PB,[大哭],大哭,[大哭],[大哭],378836542,懒懒的RS,2025-02-12T16:06:40+00:00
BV1MN4y177PB,[大哭],大哭,你知不知道，因为你这篇文章，我们多做了一篇完形填空[大哭],你知不知道，因为你这篇文章，我们多做了一篇完形填空[大哭],454823609,修嘿勾,2025-02-11T08:41:00+00:00
BV1MN4y177PB,[支持],支持,[支持][支持][支持],[支持][支持][支持],3546385813080258,AI酱nnnnnnnnnnn号机,2025-02-10T16:16:55+00:00
BV1MN4y177PB,[支持],支持,难得一见的精品[支持],难得一见的精品[支持],662782940,五独居士,2025-02-09T18:11:23+00:00
BV1MN4y177PB,[大哭],大哭,二9治好了我的钱包内耗[大哭],二9治好了我的钱包内耗[大哭],401313878,被击退的caveman,2025-02-09T04:31:44+00:00
BV1MN4y177PB,[呲牙],呲牙,三年前我说说了那句话，三年后我还是那句话：回村三天，二舅成了我的摇钱树[呲牙],三年前我说说了那句话，三年后我还是那句话：回村三天，二舅成了我的摇钱树[呲牙],3546618708101457,账号已注销,2025-02-09T03:08:24+00:00
BV1MN4y177PB,[滑稽],滑稽,高价被某音签走，然后卖书[滑稽][滑稽],高价被某音签走，然后卖书[滑稽][滑稽],2988964,烟薰猫儿,2025-02-09T23:01:13+00:00
BV1MN4y177PB,[滑稽],滑稽,现在注销了[滑稽],现在注销了[滑稽],349735480,Al-jack,2025-06-15T09:26:24+00:00
BV1MN4y177PB,[点赞],点赞,"面对困难不要怕,微笑着面对他，奥利给[点赞]","面对困难不要怕,微笑着面对他，奥利给[点赞]",1636016266,好视频赏,2025-02-08T18:22:43+00:00
BV1MN4y177PB,[星星眼],星星眼,[星星眼],[星星眼],512185526,legkn_,2025-02-08T14:38:34+00:00
BV1MN4y177PB,[微笑],微笑,[微笑],[微笑],3494377485765231,编个理由熬个夜,2025-02-07T19:15:07+00:00
BV1MN4y177PB,[拥抱],拥抱,[拥抱][拥抱],[拥抱][拥抱],1079130924,okOK哦可,2025-02-13T17:29:09+00:00
BV1MN4y177PB,[吃瓜],吃瓜,up唐仁发现平凡也有个二舅，也借用了治愈精神内耗的说法，几年前没看，现在来看看[吃瓜],up唐仁发现平凡也有个二舅，也借用了治愈精神内耗的说法，几年前没看，现在来看看[吃瓜],389929261,居必择其邻住必择其地,2025-02-05T18:49:08+00:00
BV1MN4y177PB,[酸了],酸了,考古发现了不灭的精神[酸了],考古发现了不灭的精神[酸了],3493263323433508,不懂事的风云freeman,2025-02-05T11:56:23+00:00
BV1MN4y177PB,[大哭],大哭,看哭了，真的是了不起的二舅[大哭][大哭],看哭了，真的是了不起的二舅[大哭][大哭],416492918,宝瓶塔罗Tarot,2025-02-05T05:42:45+00:00
BV1MN4y177PB,[笑哭],笑哭,我说怎么那么熟悉，英语写过的完型[笑哭],我说怎么那么熟悉，英语写过的完型[笑哭],3546382149356417,清风入了酒,2025-02-04T11:28:14+00:00
BV1MN4y177PB,[星星眼],星星眼,BV1Rp4y187nP 这个十秒就能治疗[星星眼],BV1Rp4y187nP 这个十秒就能治疗[星星眼],10416888,吸血大魔王苏檀餮,2025-02-04T10:33:45+00:00
BV1MN4y177PB,[笑哭],笑哭,初二道法考试考到了这个视频[笑哭],初二道法考试考到了这个视频[笑哭],490395545,狂暴の酷,2025-01-31T12:19:26+00:00
BV1MN4y177PB,[doge],doge,up打扰一下，新赛季需要排位巅峰上分的来看下，可打排位巅峰荣耀金标小国标战力，便宜效率，有经验。 钻石及以下3/☆ 星耀4/☆ 无双王者以下 6/☆ 巅峰、战力等估价 注：主页有vx[doge],up打扰一下，新赛季需要排位巅峰上分的来看下，可打排位巅峰荣耀金标小国标战力，便宜效率，有经验。 钻石及以下3/☆ 星耀4/☆ 无双王者以下 6/☆ 巅峰、战力等估价 注：主页有vx[doge],3493105684711926,王者代打-小猫工作室,2025-01-30T13:20:40+00:00
BV1MN4y177PB,[大笑],大笑,[大笑][大笑][大笑],[大笑][大笑][大笑],440284020,为了抽奖不做分母,2025-01-31T00:58:25+00:00
BV1MN4y177PB,[思考],思考,[思考]是我想的那个5408吗🐺,[思考]是我想的那个5408吗🐺,198330557,南叶绿素,2025-01-28T15:36:55+00:00
BV1MN4y177PB,[奋斗],奋斗,三年后再回来看，还是很震撼[奋斗],三年后再回来看，还是很震撼[奋斗],3546374266161663,田所浩二老师-,2025-01-27T14:34:21+00:00
BV1MN4y177PB,[doge],doge,为何不去问问deepseek呢？[doge],为何不去问问deepseek呢？[doge],199391095,X444EEEX,2025-02-05T07:58:38+00:00
BV1MN4y177PB,[大哭],大哭,哭了 久久不能释怀[大哭],哭了 久久不能释怀[大哭],1466411089,账号已注销,2025-01-25T09:19:00+00:00
BV1MN4y177PB,[doge],doge,人生不过两三年，能活一年是一年[doge],人生不过两三年，能活一年是一年[doge],1459178478,我是清野啊,2025-01-25T03:54:44+00:00
BV1MN4y177PB,[笑哭],笑哭,搞得好像鲁迅又发新文章了[笑哭],搞得好像鲁迅又发新文章了[笑哭],3546583423518899,Fw光头强,2025-01-24T12:25:45+00:00
BV1MN4y177PB,[拥抱],拥抱,[拥抱],[拥抱],436524952,梨山shoo-in,2025-01-24T05:10:21+00:00
BV1MN4y177PB,[打call],打call,年目标，成为一个快乐的人[打call][打call][打call],年目标，成为一个快乐的人[打call][打call][打call],1710838093,宇鑫雨欣,2025-01-22T04:22:30+00:00
BV1MN4y177PB,[吃瓜],吃瓜,作者是通过讲述二舅身处苦难却能活出自我的故事以激励无数身处苦难的人们，歌颂的是永不放弃的精神，让年轻人不要想太多，做就好了，歌颂苦难是你哪看出来的，跟风评论吧？[吃瓜],作者是通过讲述二舅身处苦难却能活出自我的故事以激励无数身处苦难的人们，歌颂的是永不放弃的精神，让年轻人不要想太多，做就好了，歌颂苦难是你哪看出来的，跟风评论吧？[吃瓜],693114758,背背英语好吗,2025-01-22T01:56:57+00:00
BV1MN4y177PB,[灵魂出窍],灵魂出窍,我高三的时候，语文老师给我们看了这个，然后让我们写一篇作文[灵魂出窍],我高三的时候，语文老师给我们看了这个，然后让我们写一篇作文[灵魂出窍],470231952,爱看番的帆帆,2025-01-22T08:05:20+00:00
BV1MN4y177PB,[微笑],微笑,又来重温了，前两年看完就把我的微信签名改了，一直在等待一个可以直接看懂我签名的人[微笑],又来重温了，前两年看完就把我的微信签名改了，一直在等待一个可以直接看懂我签名的人[微笑],3494369327843712,贝勒没有发际线,2025-01-21T11:51:49+00:00
BV1MN4y177PB,[笑哭],笑哭,永远不回头看是吧[笑哭],永远不回头看是吧[笑哭],3546374725438268,白日梦想家514,2025-01-22T12:16:39+00:00
BV1MN4y177PB,[星星眼],星星眼,看完结尾二舅上山回头那段鸡皮疙瘩掉的哟[星星眼],看完结尾二舅上山回头那段鸡皮疙瘩掉的哟[星星眼],3546749987719347,这名字不会都有了,2025-01-18T11:14:06+00:00
BV1MN4y177PB,[打call],打call,[打call],[打call],107095645,去南冰洋,2025-01-17T12:24:07+00:00
BV1MN4y177PB,[doge],doge,能看到的问题有很多，而这之后的问题比能看的到的还多的多[doge],能看到的问题有很多，而这之后的问题比能看的到的还多的多[doge],3546568074463323,示听,2025-01-19T04:22:41+00:00
BV1MN4y177PB,[doge],doge,[doge],[doge],630482517,刘焱璋,2025-01-13T10:33:15+00:00
BV1MN4y177PB,[doge],doge,成内江语文期末课外阅读了[doge],成内江语文期末课外阅读了[doge],3461578057844891,叁葉不是枼,2025-01-11T15:06:31+00:00
BV1MN4y177PB,[doge],doge,[doge],[doge],396811244,抗氧化化宝石水,2025-01-11T13:42:42+00:00
BV1MN4y177PB,[doge],doge,[笑哭]我们初三有套卷子忘了叫啥最后一套卷语篇填空就是回村三天二舅治好了我的内耗，当时看到还跟我朋友调侃说挺搞笑的结果还真有[doge],[笑哭]我们初三有套卷子忘了叫啥最后一套卷语篇填空就是回村三天二舅治好了我的内耗，当时看到还跟我朋友调侃说挺搞笑的结果还真有[doge],1078052417,洪瞳,2025-01-11T01:40:58+00:00
BV1MN4y177PB,[笑哭],笑哭,让我不懂的是，对这个视频提出质疑的叫随波逐流，那给这个视频点赞的又叫什么啊[笑哭],让我不懂的是，对这个视频提出质疑的叫随波逐流，那给这个视频点赞的又叫什么啊[笑哭],291702080,是大笨蛋小椛啦,2025-02-08T15:44:42+00:00
BV1MN4y177PB,[笑哭],笑哭,牛逼，我中考考了这个，24年中考考了[笑哭],牛逼，我中考考了这个，24年中考考了[笑哭],3461572892560145,改个什么名字呢唉,2025-01-10T15:56:18+00:00
BV1MN4y177PB,[星星眼],星星眼,英语语篇考到这个视频啦 看到的时候激动了好久[星星眼][星星眼],英语语篇考到这个视频啦 看到的时候激动了好久[星星眼][星星眼],2112083711,芏羽,2025-01-08T03:51:28+00:00
BV1MN4y177PB,[哦呼],哦呼,我问一下既然那个医生给你舅舅治成了残疾，为什么没让他赔钱啊，不是得照顾一辈子的吗[哦呼],我问一下既然那个医生给你舅舅治成了残疾，为什么没让他赔钱啊，不是得照顾一辈子的吗[哦呼],498052431,独立天地间清风洒霜雪,2025-01-07T04:06:31+00:00
BV1MN4y177PB,[喜极而泣],喜极而泣,二舅变身摇钱树，换成你高不高兴[喜极而泣],二舅变身摇钱树，换成你高不高兴[喜极而泣],1210693828,我是东山再起,2025-01-21T15:48:46+00:00
BV1MN4y177PB,[无语],无语,我想知道是哪位天才把稿子拿出来当期末阅读题[藏狐][无语],我想知道是哪位天才把稿子拿出来当期末阅读题[藏狐][无语],28167766,回眸晨兮,2025-01-05T02:33:38+00:00
BV1MN4y177PB,[笑哭],笑哭,让up主自己来做，都做不到满分[笑哭],让up主自己来做，都做不到满分[笑哭],1188962234,秀妹faker,2025-01-06T08:49:50+00:00
BV1MN4y177PB,[捂脸],捂脸,别在这里发啊，疯了吧[笑哭][捂脸],别在这里发啊，疯了吧[笑哭][捂脸],1792689168,MirrorMe_,2025-01-04T06:48:03+00:00
BV1MN4y177PB,[难过],难过,[难过],[难过],455749891,望梓成龙,2025-01-03T04:16:30+00:00
BV1MN4y177PB,[doge],doge,流量不够的兄弟可以找我[doge],流量不够的兄弟可以找我[doge],10339906,亿点流量卡,2025-01-01T09:09:55+00:00
BV1MN4y177PB,[笑哭],笑哭,马上是三年前的杰作了[笑哭],马上是三年前的杰作了[笑哭],390610486,黑色幽默665,2024-12-30T08:05:54+00:00
BV1MN4y177PB,[OK],OK,我们今天月考也考了[OK],我们今天月考也考了[OK],3493107702172333,Yeiwkd,2024-12-25T14:55:35+00:00
BV1MN4y177PB,[爱心],爱心,祝6688组合健康长寿[爱心],祝6688组合健康长寿[爱心],123157071,donk大人,2024-12-20T02:57:27+00:00
BV1MN4y177PB,[笑哭],笑哭,和我一样，虽然很不道德，但是痛苦、焦虑、抑郁这些负能量缠身的时候，看到比我还惨的人就会好一些[笑哭]，大概就是治好了我的精神内耗吧,和我一样，虽然很不道德，但是痛苦、焦虑、抑郁这些负能量缠身的时候，看到比我还惨的人就会好一些[笑哭]，大概就是治好了我的精神内耗吧,3546791370819973,账号已注销,2024-12-19T02:42:53+00:00
BV1MN4y177PB,[微笑],微笑,[微笑],[微笑],1356779440,爱莉希雅小姐_Official,2024-12-16T14:40:56+00:00
BV1MN4y177PB,[支持],支持,很好 很喜欢 加油[支持],很好 很喜欢 加油[支持],360706376,--辞浅情深--,2024-12-15T16:25:06+00:00
BV1MN4y177PB,[doge],doge,叫我老舅[doge],叫我老舅[doge],43100956,放我一条狗命,2024-12-15T08:50:53+00:00
BV1MN4y177PB,[doge],doge,有时候，搞不清楚是反窜还是反窜。\[doge],有时候，搞不清楚是反窜还是反窜。\[doge],27301495,Kadiak_Ranger,2024-12-14T02:06:17+00:00
BV1MN4y177PB,[支持],支持,回复 @艾拉Ela :恰恰相反，你简直太有见解了，是独立思考的典范，标新立异的代名词，拾人牙慧的反义[支持][支持][支持],回复 @艾拉Ela :恰恰相反，你简直太有见解了，是独立思考的典范，标新立异的代名词，拾人牙慧的反义[支持][支持][支持],13805347,友情客串0306,2024-12-18T13:47:23+00:00
BV1MN4y177PB,[OK],OK,又是比上不足比下有余的[OK]，这样是有优越感都是容易忽视最本质的问题,又是比上不足比下有余的[OK]，这样是有优越感都是容易忽视最本质的问题,2025993227,金正齐,2024-12-11T12:35:06+00:00
BV1MN4y177PB,[疑惑],疑惑,你有什么意见吗？这视频只是对困难年代还能好好生活的老一代的敬佩，你阴阳怪气干嘛[疑惑],你有什么意见吗？这视频只是对困难年代还能好好生活的老一代的敬佩，你阴阳怪气干嘛[疑惑],16435089,缘尽然空,2024-12-07T06:04:46+00:00
BV1MN4y177PB,[疑惑],疑惑,回复 @缘尽然空 : 你有什么意见吗？这评论只是对小康社会还强行歌颂苦难的伪文青的讽刺，你应激干嘛[疑惑],回复 @缘尽然空 : 你有什么意见吗？这评论只是对小康社会还强行歌颂苦难的伪文青的讽刺，你应激干嘛[疑惑],6440069,绝不临阵脱逃的英雄,2024-12-08T02:48:32+00:00
BV1MN4y177PB,[笑哭],笑哭,那您的语气可不太像是在表达自己的感悟啊[笑哭],那您的语气可不太像是在表达自己的感悟啊[笑哭],2068279133,稀饭wowo,2024-12-07T14:25:10+00:00
BV1MN4y177PB,[委屈],委屈,我爸在哪个年代抓到了机遇！本来可以衣食无忧的.结果因为赌。我妈苦了一辈子[委屈],我爸在哪个年代抓到了机遇！本来可以衣食无忧的.结果因为赌。我妈苦了一辈子[委屈],698501079,账号已注销,2024-12-02T14:02:55+00:00
BV1MN4y177PB,[星星眼],星星眼,好消息~热搜里的奶奶又杀出来啦[星星眼],好消息~热搜里的奶奶又杀出来啦[星星眼],7879175,机智勇敢的布鲁斯,2024-12-01T13:44:01+00:00
BV1MN4y177PB,[大哭],大哭,两年前初二的我在道法课上看了这个视频 没看懂 两年后的今天 突然想到这个视频的标题来搜 终于看懂了[大哭],两年前初二的我在道法课上看了这个视频 没看懂 两年后的今天 突然想到这个视频的标题来搜 终于看懂了[大哭],1565061838,天天取名重名,2024-12-01T06:33:45+00:00
BV1MN4y177PB,[大哭],大哭,我们的二舅...会变成[委屈]...什么样子[大哭],我们的二舅...会变成[委屈]...什么样子[大哭],3546669685672252,账号已注销,2024-11-30T13:20:30+00:00
BV1MN4y177PB,[微笑],微笑,本来只是听一耳朵，结果听到什么[微笑]，歪子？？？？哇，我家也有一个[doge_金箍][笑哭],本来只是听一耳朵，结果听到什么[微笑]，歪子？？？？哇，我家也有一个[doge_金箍][笑哭],1075026527,jssnshb,2024-11-30T03:11:59+00:00
BV1MN4y177PB,[偷笑],偷笑,B站不赚钱，跑的比谁都快[偷笑],B站不赚钱，跑的比谁都快[偷笑],34083705,短剧谢幕了,2024-11-29T16:35:19+00:00
BV1MN4y177PB,[思考],思考,意思不赚钱还要免费出劳动力给别人出视频[思考],意思不赚钱还要免费出劳动力给别人出视频[思考],431042381,給朕來杯咖啡,2024-12-09T10:15:08+00:00
BV1MN4y177PB,[委屈],委屈,他也好，他公平[委屈][委屈][委屈],他也好，他公平[委屈][委屈][委屈],1233872994,bili_89611718365,2024-11-29T12:55:33+00:00
BV1MN4y177PB,[笑哭],笑哭,这还能解决精神内耗啊[笑哭],这还能解决精神内耗啊[笑哭],703147937,dioooooooda,2024-11-26T03:13:40+00:00
BV1MN4y177PB,[大哭],大哭,老师，你什么时候回b站[大哭][大哭][大哭],老师，你什么时候回b站[大哭][大哭][大哭],99814175,岁月转流年,2024-11-25T12:10:58+00:00
BV1MN4y177PB,[呆],呆,我抄成作文给老师看，老师把我叫进办公室把你这个视频给我看，说她早就收藏了[呆],我抄成作文给老师看，老师把我叫进办公室把你这个视频给我看，说她早就收藏了[呆],3546758195972803,巴陵湘戟,2024-11-24T11:13:15+00:00
BV1MN4y177PB,[doge],doge,我觉得他的文案特别好，所以就抄了，没想到老师也看过[doge],我觉得他的文案特别好，所以就抄了，没想到老师也看过[doge],3546758195972803,巴陵湘戟,2024-11-25T14:56:47+00:00
BV1MN4y177PB,[微笑],微笑,回复 @稀饭wowo :我2024又回来看 还是没觉得二舅这个事儿有什么问题 但是发现还是有一群魔怔人阴阳[微笑],回复 @稀饭wowo :我2024又回来看 还是没觉得二舅这个事儿有什么问题 但是发现还是有一群魔怔人阴阳[微笑],351937584,Sirius小橘猫,2024-12-10T03:11:27+00:00
BV1MN4y177PB,[OK],OK,言传身教，平凡而伟大[OK][OK],言传身教，平凡而伟大[OK][OK],3546796135548977,bili_99793753004,2024-11-24T00:29:59+00:00
BV1MN4y177PB,[呲牙],呲牙,回村三天，二舅成了我的摇钱树[呲牙],回村三天，二舅成了我的摇钱树[呲牙],299368639,QuasiCadenza,2024-11-21T09:47:01+00:00
