bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1yFCkBvEFV,[笑哭],笑哭,他也是吃了千禧年前后那段时间，伪文青特别多的红利[笑哭],他也是吃了千禧年前后那段时间，伪文青特别多的红利[笑哭],2765527,木木猫的夏天,2025-11-19T06:32:48+00:00
BV1yFCkBvEFV,[笑哭],笑哭,难怪看他的电影很多镜头都感觉很有故事，很有情绪，很有范儿，但拉开一看，这讲了什么故事，哎，不知道。按糙话讲就是中二病搁哪装深沉，但人家这个镜头是真美，真有范儿[笑哭],难怪看他的电影很多镜头都感觉很有故事，很有情绪，很有范儿，但拉开一看，这讲了什么故事，哎，不知道。按糙话讲就是中二病搁哪装深沉，但人家这个镜头是真美，真有范儿[笑哭],8257030,不明觉厉的鱼,2025-11-19T12:25:00+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,我知道野史很野，但这也太野了[辣眼睛],我知道野史很野，但这也太野了[辣眼睛],204475,红魔族の天才,2025-11-19T02:01:38+00:00
BV1yFCkBvEFV,[微笑],微笑,还能比墨镜庸俗吗[微笑],还能比墨镜庸俗吗[微笑],14152984,接舆Joy,2025-11-20T12:26:30+00:00
BV1yFCkBvEFV,[笑哭],笑哭,俺也有同感，当年我朋友推荐我看他导演的东邪西毒，看不懂，根本看不懂他要表达啥，别人还特别高的评价，整得我怀疑自己是不是认知低下[笑哭],俺也有同感，当年我朋友推荐我看他导演的东邪西毒，看不懂，根本看不懂他要表达啥，别人还特别高的评价，整得我怀疑自己是不是认知低下[笑哭],1056423322,缘分有点妙,2025-11-19T06:27:55+00:00
BV1yFCkBvEFV,[doge],doge,回复 @缘分有点妙 :[doge]我自己东成西就,回复 @缘分有点妙 :[doge]我自己东成西就,197197144,通辽seniorgeneral,2025-11-19T11:48:00+00:00
BV1yFCkBvEFV,[笑哭],笑哭,我是混韩娱的，品客别骂我，我本质也只是喜欢漂亮爱豆，我以为韩娱塌的已经够多了，结果再看咱们内娱，抓马事也这么多[笑哭]量级也是大,我是混韩娱的，品客别骂我，我本质也只是喜欢漂亮爱豆，我以为韩娱塌的已经够多了，结果再看咱们内娱，抓马事也这么多[笑哭]量级也是大,1306002434,棠璃星瑜,2025-11-19T01:42:39+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,我一直以为wjw是gay哈哈哈哈哈[喜极而泣][喜极而泣],我一直以为wjw是gay哈哈哈哈哈[喜极而泣][喜极而泣],12041819,blommers,2025-11-19T01:36:56+00:00
BV1yFCkBvEFV,[难过],难过,我的几位朋友在京城两死一失踪，忙着找人[难过],我的几位朋友在京城两死一失踪，忙着找人[难过],66746024,如故つ,2025-11-19T01:19:12+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,都11月18号了，说点大家不知道的[吃瓜],都11月18号了，说点大家不知道的[吃瓜],11412609,野人阿冬,2025-11-19T01:06:20+00:00
BV1yFCkBvEFV,[微笑],微笑,自从知道它挺性侵犯就知道它不是东西[微笑],自从知道它挺性侵犯就知道它不是东西[微笑],441290098,速速蘑菇批发商,2025-11-19T00:57:33+00:00
BV1yFCkBvEFV,[笑哭],笑哭,什么大象新闻一出来，效果跟实锤了差不多[笑哭],什么大象新闻一出来，效果跟实锤了差不多[笑哭],2765527,木木猫的夏天,2025-11-19T06:31:24+00:00
BV1yFCkBvEFV,[笑哭],笑哭,娱乐圈和职场是一样的要么和光同城，要么我爸是局长。[笑哭],娱乐圈和职场是一样的要么和光同城，要么我爸是局长。[笑哭],2830122,三体留学生,2025-11-19T00:56:09+00:00
BV1yFCkBvEFV,[笑哭],笑哭,墨镜这是墙到众人推啊[笑哭],墨镜这是墙到众人推啊[笑哭],91805568,Lzhtty,2025-11-19T00:50:31+00:00
BV1yFCkBvEFV,[哦呼],哦呼,[哦呼],[哦呼],1317722,珮晞塔罗吃瓜吧唧一口,2025-11-19T00:47:58+00:00
BV1yFCkBvEFV,[再见],再见,娱乐圈真的[再见],娱乐圈真的[再见],33019501,天台红花圣教主,2025-11-19T00:38:23+00:00
BV1yFCkBvEFV,[歪嘴],歪嘴,圈小逼事多[歪嘴],圈小逼事多[歪嘴],282755130,嗜血骑魔影刺,2025-11-19T00:22:36+00:00
BV1yFCkBvEFV,[滑稽],滑稽,娱乐圈你觉得哪些是好人呢？不賍怎么能混出头[滑稽][doge_金箍],娱乐圈你觉得哪些是好人呢？不賍怎么能混出头[滑稽][doge_金箍],3546738086382237,佚名小破球球,2025-11-19T00:15:40+00:00
BV1yFCkBvEFV,[微笑],微笑,有没有可能王家卫他们口中说的“装”，就是我们传统意义上的“正派”[微笑],有没有可能王家卫他们口中说的“装”，就是我们传统意义上的“正派”[微笑],241613169,骑着摩托吃麻花,2025-11-19T00:06:02+00:00
BV1yFCkBvEFV,[歪嘴],歪嘴,[歪嘴]这一点不够猛呀，就怕王家卫不挑食，当场和秦开一把。真的猛料关键在于从它俩出发，和多少人开过。贿赂勾结了多少人，有没有作奸犯科。,[歪嘴]这一点不够猛呀，就怕王家卫不挑食，当场和秦开一把。真的猛料关键在于从它俩出发，和多少人开过。贿赂勾结了多少人，有没有作奸犯科。,121986133,云岚破,2025-11-19T00:03:12+00:00
BV1yFCkBvEFV,[阴险],阴险,研究生狠狠共情[阴险],研究生狠狠共情[阴险],281313731,卖笼包的小姑凉,2025-11-18T23:17:39+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,这帮明星，这些话要是是网上评论的话绝对一个个起诉名誉权或者诽谤，但是一换主角成了王家卫和他身边的人，全部沉默闭嘴，连声明都没有[辣眼睛][辣眼睛][辣眼睛],这帮明星，这些话要是是网上评论的话绝对一个个起诉名誉权或者诽谤，但是一换主角成了王家卫和他身边的人，全部沉默闭嘴，连声明都没有[辣眼睛][辣眼睛][辣眼睛],25221439,七鸿朱砂,2025-11-18T22:52:43+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,在这片地区你说啥能被称之为“危险发言”呢[喜极而泣],在这片地区你说啥能被称之为“危险发言”呢[喜极而泣],19395245,打肿脸充胖子的高手,2025-11-18T22:55:13+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,早上六点刚起，在脑子最清醒的时候头一个刷到的视频，看完脑子又乱了，赶紧去回笼一下，清清缓存[吃瓜],早上六点刚起，在脑子最清醒的时候头一个刷到的视频，看完脑子又乱了，赶紧去回笼一下，清清缓存[吃瓜],1787833434,Kevin的凯,2025-11-18T22:17:33+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,花样年华没看完但是看过拉片解析什么的，比原片还长那种，但是原片就很神奇，我每次看到一半总是睡着，或许都没有一半，我只记得永恒卡在张曼玉和梁朝伟吃牛排那里[辣眼睛][辣眼睛][辣眼睛][辣眼睛]后面就是一片空白，为什么会这样呢？,花样年华没看完但是看过拉片解析什么的，比原片还长那种，但是原片就很神奇，我每次看到一半总是睡着，或许都没有一半，我只记得永恒卡在张曼玉和梁朝伟吃牛排那里[辣眼睛][辣眼睛][辣眼睛][辣眼睛]后面就是一片空白，为什么会这样呢？,139076726,一只懒喵儿呀,2025-11-18T21:34:29+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,这……这野史太野了吧[吃瓜],这……这野史太野了吧[吃瓜],1329636183,醉赏红萝,2025-11-18T21:14:43+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,娱乐圈就是用来娱乐的[吃瓜],娱乐圈就是用来娱乐的[吃瓜],334373344,无语问元芳,2025-11-18T19:33:58+00:00
BV1yFCkBvEFV,[哦呼],哦呼,娱乐juàn啊，奇怪吗？[哦呼],娱乐juàn啊，奇怪吗？[哦呼],22631897,宵风18,2025-11-18T19:25:53+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,不行我笑死了东邪西毒到底什么鬼 凑了半天剧本吗[喜极而泣][笑哭],不行我笑死了东邪西毒到底什么鬼 凑了半天剧本吗[喜极而泣][笑哭],15113139,guory,2025-11-18T19:04:24+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,回复 @喵喵啊咪咪咪 :……好坏啊这帮人，财富都是靠剥削压榨别人积累起来的[辣眼睛],回复 @喵喵啊咪咪咪 :……好坏啊这帮人，财富都是靠剥削压榨别人积累起来的[辣眼睛],18956811,小小崽077,2025-11-20T06:23:18+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,所以一开始墨镜也看不上秦的作品 后头咋还不耽误他俩一起蛐蛐别人呢 真是这方面兴趣爱好一致上了啊[辣眼睛],所以一开始墨镜也看不上秦的作品 后头咋还不耽误他俩一起蛐蛐别人呢 真是这方面兴趣爱好一致上了啊[辣眼睛],15349618,安静的土豆喵,2025-11-18T18:27:39+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,这仗打的越来越热闹[喜极而泣],这仗打的越来越热闹[喜极而泣],9806636,写给未来の诗,2025-11-18T17:47:32+00:00
BV1yFCkBvEFV,[doge],doge,讲讲赵露思吧[doge],讲讲赵露思吧[doge],312839021,老猪佩奇521,2025-11-18T17:40:45+00:00
BV1yFCkBvEFV,[笑哭],笑哭,说明导演想睡哪个女演员，基本上都能遂愿啊，这是不争的事实啊[笑哭],说明导演想睡哪个女演员，基本上都能遂愿啊，这是不争的事实啊[笑哭],327437058,哈哈哈哈秋哈哈,2025-11-18T17:34:34+00:00
BV1yFCkBvEFV,[笑哭],笑哭,回复 @快把这只单身汪领走 :甚至拍着自己累了就回去休息了，直接丢给别人拍，自己消失一个月再回来[笑哭],回复 @快把这只单身汪领走 :甚至拍着自己累了就回去休息了，直接丢给别人拍，自己消失一个月再回来[笑哭],303656465,莫挨老资_哼哼,2025-11-18T18:11:13+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,一个看不请监视器的导演，和一个看不懂书的编剧[吃瓜],一个看不请监视器的导演，和一个看不懂书的编剧[吃瓜],302261966,wulinsw,2025-11-18T17:15:04+00:00
BV1yFCkBvEFV,[微笑],微笑,[微笑]说白一指禅也不是白的责任，当时为了孩子没发声，陈xd早离婚了。,[微笑]说白一指禅也不是白的责任，当时为了孩子没发声，陈xd早离婚了。,63029400,这名字它又长又好记,2025-11-18T16:48:22+00:00
BV1yFCkBvEFV,[微笑],微笑,[微笑]他就是不知道用哪个，最后觉得哪个好用哪个，全是人演员厉害，裁缝大师。,[微笑]他就是不知道用哪个，最后觉得哪个好用哪个，全是人演员厉害，裁缝大师。,63029400,这名字它又长又好记,2025-11-18T16:41:49+00:00
BV1yFCkBvEFV,[笑哭],笑哭,有人说他早早领悟了ai生图的精髓，就是生成一大堆从里面挑个顺眼的[笑哭],有人说他早早领悟了ai生图的精髓，就是生成一大堆从里面挑个顺眼的[笑哭],484461950,加百列艾隆,2025-11-19T02:25:46+00:00
BV1yFCkBvEFV,[微笑],微笑,[微笑]还影后是导演厉害，这不是人演员演技好吗？？？这不就是贴别人的同事吗？？还给自己反向cpu了，东邪西毒现在都不知道演的啥，当年就觉得有些老梗。原来他拍的,[微笑]还影后是导演厉害，这不是人演员演技好吗？？？这不就是贴别人的同事吗？？还给自己反向cpu了，东邪西毒现在都不知道演的啥，当年就觉得有些老梗。原来他拍的,63029400,这名字它又长又好记,2025-11-18T16:40:45+00:00
BV1yFCkBvEFV,[思考],思考,上一次看到这么长这么复杂的家族历史还是解析盗墓笔记的张家[思考],上一次看到这么长这么复杂的家族历史还是解析盗墓笔记的张家[思考],60354977,下次还填非常简单,2025-11-18T16:39:04+00:00
BV1yFCkBvEFV,[微笑],微笑,[微笑]也没觉得王的电影哪好看，这不就是职场pua吗，反手给他自己立人设了还，真的是玩的66的才赚钱啊,[微笑]也没觉得王的电影哪好看，这不就是职场pua吗，反手给他自己立人设了还，真的是玩的66的才赚钱啊,63029400,这名字它又长又好记,2025-11-18T16:34:20+00:00
BV1yFCkBvEFV,[笑哭],笑哭,[笑哭]太搞了,[笑哭]太搞了,402981152,Taboo_R,2025-11-18T23:31:29+00:00
BV1yFCkBvEFV,[微笑],微笑,[微笑]他们觉得自己都在一起蛐蛐别人，不装，没毛病。,[微笑]他们觉得自己都在一起蛐蛐别人，不装，没毛病。,63029400,这名字它又长又好记,2025-11-18T16:20:39+00:00
BV1yFCkBvEFV,[捂脸],捂脸,[捂脸][捂脸][捂脸]清除这些毒瘤吧,[捂脸][捂脸][捂脸]清除这些毒瘤吧,3546566856018045,AAA美艳秘书在线客服,2025-11-18T16:19:02+00:00
BV1yFCkBvEFV,[doge],doge,神厨小福贵的爷爷也姓洪[doge],神厨小福贵的爷爷也姓洪[doge],405981662,策划加强黄忠,2025-11-18T16:08:04+00:00
BV1yFCkBvEFV,[疑惑],疑惑,普通人很多女的不也是喜欢这样蛐蛐人吗 个人素质只代表个人 和阶层有啥关系[疑惑],普通人很多女的不也是喜欢这样蛐蛐人吗 个人素质只代表个人 和阶层有啥关系[疑惑],415613537,外向的孤独患者112,2025-11-20T14:19:53+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,"挺扯的,但你想想现实更扯,就算是假的听个乐呵也挺好,本来明星不也是娱乐大众的吗[吃瓜]","挺扯的,但你想想现实更扯,就算是假的听个乐呵也挺好,本来明星不也是娱乐大众的吗[吃瓜]",8618133,lhy_____________,2025-11-18T15:41:34+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,哈哈哈，园子你后来的大明星吐槽wjw，百分之八十我自己都搜索到了，我是不是也可以当个up主了[喜极而泣][喜极而泣][喜极而泣],哈哈哈，园子你后来的大明星吐槽wjw，百分之八十我自己都搜索到了，我是不是也可以当个up主了[喜极而泣][喜极而泣][喜极而泣],3546704844426106,我来看着玩,2025-11-18T15:02:28+00:00
BV1yFCkBvEFV,[支持],支持,佩服，表达能力，信息整合能力，连贯性，趣味性都非常强，她火是应该的[支持],佩服，表达能力，信息整合能力，连贯性，趣味性都非常强，她火是应该的[支持],1055124989,lone李,2025-11-18T15:14:56+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,笑死了，果然最后的才是大瓜🍉[喜极而泣],笑死了，果然最后的才是大瓜🍉[喜极而泣],295029927,卍让我康康卐,2025-11-18T14:46:53+00:00
BV1yFCkBvEFV,[笑哭],笑哭,神经 看完这个视频我感觉这堆瓜有毒 哈哈哈哈哈哈哈哈 三连三连[笑哭][笑哭][笑哭],神经 看完这个视频我感觉这堆瓜有毒 哈哈哈哈哈哈哈哈 三连三连[笑哭][笑哭][笑哭],45170677,噗咻啾啾啾,2025-11-18T14:39:31+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,王导人品是真不咋地，但是春光乍泄，花样年华，旺角卡门也是真好看[喜极而泣],王导人品是真不咋地，但是春光乍泄，花样年华，旺角卡门也是真好看[喜极而泣],15901602,追云少年景富贵,2025-11-18T14:37:54+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,这集真有意思[喜极而泣],这集真有意思[喜极而泣],1996627761,streetsong2021,2025-11-18T14:28:43+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,小学六年级的姑娘说，看相也不能光看他爸，脸大。。也得看看他妈脸大脸小。[脱单doge] 话说，男孩像妈，女孩像爸。[辣眼睛],小学六年级的姑娘说，看相也不能光看他爸，脸大。。也得看看他妈脸大脸小。[脱单doge] 话说，男孩像妈，女孩像爸。[辣眼睛],43279400,幸福小爱人,2025-11-18T14:25:15+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,[喜极而泣]这到底哪边是车头啊,[喜极而泣]这到底哪边是车头啊,190270312,bili_190270312,2025-11-18T14:40:28+00:00
BV1yFCkBvEFV,[doge],doge,根据以往的经验，我还是信野史吧，专家的话信不得[doge],根据以往的经验，我还是信野史吧，专家的话信不得[doge],14183195,小洛し,2025-11-18T14:21:02+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,你姓陈，又叫悼明[吃瓜],你姓陈，又叫悼明[吃瓜],30600064,生鱼忧患咸鱼安乐,2025-11-18T14:08:52+00:00
BV1yFCkBvEFV,[doge],doge,港台艺人导演都亲日，日本是它们的精神故土[doge]赵薇之前还穿纹着日本国旗图案的旗袍上报纸[翻白眼]然后大陆这边娱乐圈亲美，跟犹太也有关联，搞了一些邪教糟粕进来，凸显自己的上流。[翻白眼],港台艺人导演都亲日，日本是它们的精神故土[doge]赵薇之前还穿纹着日本国旗图案的旗袍上报纸[翻白眼]然后大陆这边娱乐圈亲美，跟犹太也有关联，搞了一些邪教糟粕进来，凸显自己的上流。[翻白眼],158700436,谢陆清凤,2025-11-19T18:25:54+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,甜！[吃瓜],甜！[吃瓜],8962073,旅行者们,2025-11-18T14:02:48+00:00
BV1yFCkBvEFV,[妙啊],妙啊,回复 @狄熙當當 :结果买了书还是看不进去[妙啊],回复 @狄熙當當 :结果买了书还是看不进去[妙啊],30747042,箭猪_,2025-11-20T03:36:32+00:00
BV1yFCkBvEFV,[打call],打call,老师快更，我微博看完b站又看一遍[打call][打call],老师快更，我微博看完b站又看一遍[打call][打call],363363134,小禾吃不胖,2025-11-18T13:44:37+00:00
BV1yFCkBvEFV,[doge],doge,瓜可真多[doge],瓜可真多[doge],11602775,北北的龙城,2025-11-18T13:40:55+00:00
BV1yFCkBvEFV,[笑哭],笑哭,评论区牛人多，一下一个个都是电影艺术鉴赏家[笑哭] 人品和作品是两码事，还是见识太少，过去西方文学家们的荒唐逸事影响他们的作品吗？,评论区牛人多，一下一个个都是电影艺术鉴赏家[笑哭] 人品和作品是两码事，还是见识太少，过去西方文学家们的荒唐逸事影响他们的作品吗？,43038010,爱丽丝太空漫游,2025-11-18T13:38:00+00:00
BV1yFCkBvEFV,[哦呼],哦呼,回复 @月出皎兮佳人僚 :啥404内容啊，很好奇[哦呼],回复 @月出皎兮佳人僚 :啥404内容啊，很好奇[哦呼],256175599,幽蓝魂魄,2025-11-19T04:35:09+00:00
BV1yFCkBvEFV,[笑哭],笑哭,结合404内容，也怪不得蛐蛐了[笑哭],结合404内容，也怪不得蛐蛐了[笑哭],511593409,月出皎兮佳人僚,2025-11-19T02:04:15+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,所以王墨镜就是拍了一堆素材然后乱剪拼贴？所以没有剧本，他也不用讲戏只要素材怼上去就可以[吃瓜],所以王墨镜就是拍了一堆素材然后乱剪拼贴？所以没有剧本，他也不用讲戏只要素材怼上去就可以[吃瓜],22657347,你拨打的用户不存在,2025-11-18T13:28:58+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,王的那两个纸片人说自己是军国主义者，然后还说感谢碧昂斯病毒来过[辣眼睛],王的那两个纸片人说自己是军国主义者，然后还说感谢碧昂斯病毒来过[辣眼睛],3493283846162912,想去世的三百六十五天,2025-11-18T13:26:45+00:00
BV1yFCkBvEFV,[灵魂出窍],灵魂出窍,后面还有更劲爆的，王和另外两个制片人吹对方收藏日本军刀，还有感谢碧昂斯毒的[灵魂出窍],后面还有更劲爆的，王和另外两个制片人吹对方收藏日本军刀，还有感谢碧昂斯毒的[灵魂出窍],3493283846162912,想去世的三百六十五天,2025-11-18T13:25:16+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,这视频迟早下架，缓存吧。大导演的人脉不是开玩笑的[吃瓜],这视频迟早下架，缓存吧。大导演的人脉不是开玩笑的[吃瓜],98886867,御天行_,2025-11-18T13:23:25+00:00
BV1yFCkBvEFV,[笑哭],笑哭,其他瓜在别处看过一些，就那个配音演员的，好家伙……是让配音跟导演半实物演了一遍么……伤害性不大，侮辱性甚高，这段配音得有心理阴影吧[笑哭],其他瓜在别处看过一些，就那个配音演员的，好家伙……是让配音跟导演半实物演了一遍么……伤害性不大，侮辱性甚高，这段配音得有心理阴影吧[笑哭],23053979,sundy米麦,2025-11-18T13:20:20+00:00
BV1yFCkBvEFV,[呲牙],呲牙,我就说嘛，看不懂他的电影，绝对不是我的问题[呲牙],我就说嘛，看不懂他的电影，绝对不是我的问题[呲牙],671666165,百年多病独登台啊,2025-11-18T13:17:33+00:00
BV1yFCkBvEFV,[笑哭],笑哭,我之前看睡着过，还是和喜欢的人一起看的[笑哭][笑哭],我之前看睡着过，还是和喜欢的人一起看的[笑哭][笑哭],294971280,亦贰亦壹,2025-11-18T16:45:09+00:00
BV1yFCkBvEFV,[笑哭],笑哭,我是混韩娱的，品客别骂我，我本质也只是喜欢漂亮爱豆，我以为韩娱塌的已经够多了，结果再看咱们内娱，抓马事也这么多[笑哭]量级也是大,我是混韩娱的，品客别骂我，我本质也只是喜欢漂亮爱豆，我以为韩娱塌的已经够多了，结果再看咱们内娱，抓马事也这么多[笑哭]量级也是大,2132353328,駡你说谢谢了吗,2025-11-18T13:15:05+00:00
BV1yFCkBvEFV,[笑哭],笑哭,[笑哭]你比烂算了爱追也算了 突然cue别人品品,[笑哭]你比烂算了爱追也算了 突然cue别人品品,1187305276,斯波纯一太太太可爱啦,2025-11-19T01:33:17+00:00
BV1yFCkBvEFV,[doge],doge,中国的娱乐圈，大发了[doge][笑哭][辣眼睛],中国的娱乐圈，大发了[doge][笑哭][辣眼睛],37518251,花音HanaC,2025-11-18T12:51:53+00:00
BV1yFCkBvEFV,[喜极而泣],喜极而泣,王家卫说这些话我一点不惊讶，一般他这样的人，给人感觉就是特别特立独行的，很多人会讨厌他这种做事做事风格。但是确实是很有想法和艺术追求的人，但是他的这些东西想让大家帮他表现出来就是很折腾人的，一般人没几个受得了[妙啊][喜极而泣],王家卫说这些话我一点不惊讶，一般他这样的人，给人感觉就是特别特立独行的，很多人会讨厌他这种做事做事风格。但是确实是很有想法和艺术追求的人，但是他的这些东西想让大家帮他表现出来就是很折腾人的，一般人没几个受得了[妙啊][喜极而泣],278026715,82的GD3,2025-11-18T12:48:39+00:00
BV1yFCkBvEFV,[灵魂出窍],灵魂出窍,他是不是PUA演员啊[灵魂出窍],他是不是PUA演员啊[灵魂出窍],6694451,双花,2025-11-18T12:31:30+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,谁都没否定他的艺术成就，我们只是单纯否定他的人品。并且这种对他人品的否定会影响我们关注他以后的作品（反正我以后肯定不会再看他的任何一部新作了）。晚节不保[吃瓜],谁都没否定他的艺术成就，我们只是单纯否定他的人品。并且这种对他人品的否定会影响我们关注他以后的作品（反正我以后肯定不会再看他的任何一部新作了）。晚节不保[吃瓜],308539802,三年二班xing,2025-11-18T12:26:45+00:00
BV1yFCkBvEFV,[笑哭],笑哭,王家卫你别说拍戏理念还挺超前，大模型AI拍戏手法，导演不停输入关键词，演员在那机器学习输出最优解[笑哭],王家卫你别说拍戏理念还挺超前，大模型AI拍戏手法，导演不停输入关键词，演员在那机器学习输出最优解[笑哭],495146960,别等楼,2025-11-18T12:25:53+00:00
BV1yFCkBvEFV,[无语],无语,干千年，湿万年，不干不湿就半年[翻白眼]人不好好学习，看啥都是未解之谜[无语],干千年，湿万年，不干不湿就半年[翻白眼]人不好好学习，看啥都是未解之谜[无语],82368391,紫拉加奈伊,2025-11-18T14:55:56+00:00
BV1yFCkBvEFV,[笑哭],笑哭,娱乐圈就是吃人不吐骨头，要不是wjw说这些关于d和yq的话，根本毫无影响[笑哭]，这些小演员还是会求着去演戏。不过幸好他404了,娱乐圈就是吃人不吐骨头，要不是wjw说这些关于d和yq的话，根本毫无影响[笑哭]，这些小演员还是会求着去演戏。不过幸好他404了,2070924,falled-,2025-11-18T12:21:38+00:00
BV1yFCkBvEFV,[笑哭],笑哭,康熙那个怎么会有这么多野史结合起来闭环啊？太搞了[笑哭][笑哭][笑哭],康熙那个怎么会有这么多野史结合起来闭环啊？太搞了[笑哭][笑哭][笑哭],504428810,狮子爆炸王,2025-11-18T11:56:12+00:00
BV1yFCkBvEFV,[妙啊],妙啊,这种东西，只要想找，总归是有的[妙啊],这种东西，只要想找，总归是有的[妙啊],3546609652599077,玛咔吧卡,2025-11-18T12:18:05+00:00
BV1yFCkBvEFV,[辣眼睛],辣眼睛,这瓜。。。。。太多。。。。得消化一会儿[辣眼睛],这瓜。。。。。太多。。。。得消化一会儿[辣眼睛],327310409,克莱因蓝的可爱,2025-11-18T11:53:05+00:00
BV1yFCkBvEFV,[笑哭],笑哭,那没准能拍的还行，因为王家卫不管剧本和剪辑，周迅又不敢跟王家卫对着干[笑哭][笑哭],那没准能拍的还行，因为王家卫不管剧本和剪辑，周迅又不敢跟王家卫对着干[笑哭][笑哭],8791215,Sliverlunar4447,2025-11-18T17:11:02+00:00
BV1yFCkBvEFV,[笑哭],笑哭,不是，血统论有啥意义啊，是谁的儿子都阻止不了大清亡了吧？[笑哭]中国人还是太爱吃瓜,不是，血统论有啥意义啊，是谁的儿子都阻止不了大清亡了吧？[笑哭]中国人还是太爱吃瓜,392570276,倚竹下,2025-11-18T11:32:04+00:00
BV1yFCkBvEFV,[笑哭],笑哭,蛐蛐陈道明她们完了啊[笑哭],蛐蛐陈道明她们完了啊[笑哭],3546899919407406,苹果地瓜鼠,2025-11-18T11:22:25+00:00
BV1yFCkBvEFV,[无语],无语,只要有专家辟谣，那这个瓜大概率是真的了[无语],只要有专家辟谣，那这个瓜大概率是真的了[无语],18594425,Named-G,2025-11-18T11:17:03+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,拍那么多遍其实就是为了镜头好看，怎么跟我们自拍似的？一百张挑一张发朋友圈[吃瓜]……,拍那么多遍其实就是为了镜头好看，怎么跟我们自拍似的？一百张挑一张发朋友圈[吃瓜]……,7222461,卖估衣,2025-11-18T11:01:22+00:00
BV1yFCkBvEFV,[笑哭],笑哭,？？？？最后这段 太烧脑了 直接跟不上[笑哭],？？？？最后这段 太烧脑了 直接跟不上[笑哭],374572779,老丁不胖,2025-11-18T10:50:53+00:00
BV1yFCkBvEFV,[笑哭],笑哭,边吃饭边看的，都不知道是吃饭吃饱了还是吃瓜吃撑了[笑哭],边吃饭边看的，都不知道是吃饭吃饱了还是吃瓜吃撑了[笑哭],505488731,夏天早上了-,2025-11-18T10:49:30+00:00
BV1yFCkBvEFV,[doge],doge,对所有导演祛魅，尤其是港圈导演，你以为影视圈封建陋习是学的谁的[doge],对所有导演祛魅，尤其是港圈导演，你以为影视圈封建陋习是学的谁的[doge],4911091,是真的瑾诺,2025-11-18T10:47:24+00:00
BV1yFCkBvEFV,[吃瓜],吃瓜,国家会保护的[吃瓜],国家会保护的[吃瓜],354552515,不受qaq,2025-11-18T10:45:27+00:00
BV1yFCkBvEFV,[无语],无语,剧情不知所谓 品质好在哪儿了？ 来来回回让演员排二十几遍 让他说哪来表演的不对 也说不出个一二三 就纯属职场霸凌 还折磨的好？ [无语],剧情不知所谓 品质好在哪儿了？ 来来回回让演员排二十几遍 让他说哪来表演的不对 也说不出个一二三 就纯属职场霸凌 还折磨的好？ [无语],3493111101655750,126yf,2025-11-20T06:30:19+00:00
BV1yFCkBvEFV,[doge],doge,我认为某些媒体没有一点骨气，沦为帮这个圈子捧臭脚的私器，只粉饰美化，对脏乱差视若无睹[doge],我认为某些媒体没有一点骨气，沦为帮这个圈子捧臭脚的私器，只粉饰美化，对脏乱差视若无睹[doge],1401612894,龙滩居士,2025-11-18T10:39:59+00:00
BV1yFCkBvEFV,[疑惑],疑惑,“大家知晓后，你更是变本加厉，俨然将给导演、编剧做饭当日常。”好陌生的字眼啊[疑惑],“大家知晓后，你更是变本加厉，俨然将给导演、编剧做饭当日常。”好陌生的字眼啊[疑惑],18314699,无巡者,2025-11-18T10:38:01+00:00
BV1yFCkBvEFV,[大哭],大哭,大家好，[给心心]不好意思插个题，可不可以帮帮忙啊，孩子没招了[大哭]，B站主页水课作业需要大家点点赞[给心心],大家好，[给心心]不好意思插个题，可不可以帮帮忙啊，孩子没招了[大哭]，B站主页水课作业需要大家点点赞[给心心],1644120884,阿宴睡不着,2025-11-18T10:30:46+00:00
