bvid,emoji_alt,emoji_name,message,sentence,mid,uname,ctime_iso
BV1vx411K7jb,[抓狂],抓狂,[抓狂]求更新,[抓狂]求更新,7058084,小羽想吃糯米饭,2025-02-20T06:40:46+00:00
BV1vx411K7jb,[打call],打call,[打call],[打call],520496768,兔呆滞,2025-02-20T00:47:26+00:00
BV1vx411K7jb,[笑哭],笑哭,高三通宵刷这个[笑哭][笑哭]这个视频承载了我太多回忆了,高三通宵刷这个[笑哭][笑哭]这个视频承载了我太多回忆了,87657838,宫水三秋233,2025-02-19T18:11:21+00:00
BV1vx411K7jb,[吃瓜],吃瓜,姻缘劫，仙泣，我是陆锦溪，后宫三千人，十年清风，遇龙，云外山河，官居几品，君心我心，浮生落梦蝶恋，再生缘，花间事，仙狐缘，离人醉，叹红颜，玉人歌，君本红妆，奈何桥边长恨歌，清宫计，逆袭之星途闪耀，好色千金，妃容天下，北方有佳人，盛世天下，这些都算是以前玩过的经典游戏，其中我最喜欢的就是官居几品，毕竟我是男的也比较喜欢以男视者为主的游戏比较有带入感[吃瓜],姻缘劫，仙泣，我是陆锦溪，后宫三千人，十年清风，遇龙，云外山河，官居几品，君心我心，浮生落梦蝶恋，再生缘，花间事，仙狐缘，离人醉，叹红颜，玉人歌，君本红妆，奈何桥边长恨歌，清宫计，逆袭之星途闪耀，好色千金，妃容天下，北方有佳人，盛世天下，这些都算是以前玩过的经典游戏，其中我最喜欢的就是官居几品，毕竟我是男的也比较喜欢以男视者为主的游戏比较有带入感[吃瓜],2089591433,楚怜天,2025-02-19T11:46:12+00:00
BV1vx411K7jb,[微笑],微笑,电视剧在哪看啊[微笑],电视剧在哪看啊[微笑],413156393,不正经的团子ing,2025-02-19T05:43:37+00:00
BV1vx411K7jb,[大笑],大笑,不建议看电视剧呢，魔改的很严重，而且叶琛和言楚非的选角也不是很好，只是建议[给心心]如果有能力可以去橙光玩玩[大笑],不建议看电视剧呢，魔改的很严重，而且叶琛和言楚非的选角也不是很好，只是建议[给心心]如果有能力可以去橙光玩玩[大笑],397193113,依然存在重度依赖患者,2025-02-21T04:02:22+00:00
BV1vx411K7jb,[笑哭],笑哭,百度上搜搜呢？遇龙也出电视剧了，还是近几年拍的呢[笑哭],百度上搜搜呢？遇龙也出电视剧了，还是近几年拍的呢[笑哭],475605527,恶霸的侄子,2025-02-20T05:22:10+00:00
BV1vx411K7jb,[鼓掌],鼓掌,不管什么时间打开总有人在一起看[鼓掌],不管什么时间打开总有人在一起看[鼓掌],525461357,葵花籽解穴手,2025-02-19T03:29:58+00:00
BV1vx411K7jb,[打call],打call,最新[tv_调皮]挚爱轩橙[打call][打call],最新[tv_调皮]挚爱轩橙[打call][打call],1960698271,圭圭晚安,2025-02-10T02:50:12+00:00
BV1vx411K7jb,[大哭],大哭,小橙子真的好励志[大哭]看到小橙子得影后好感慨,小橙子真的好励志[大哭]看到小橙子得影后好感慨,353489118,七号废电池,2025-02-09T18:26:07+00:00
BV1vx411K7jb,[大哭],大哭,游戏里的遇龙怎么这么好哭[大哭][大哭][大哭],游戏里的遇龙怎么这么好哭[大哭][大哭][大哭],475402308,T听落summer,2025-02-09T17:56:15+00:00
BV1vx411K7jb,[大哭],大哭,我前几年玩遇龙，图免费随便打开玩的，哭得我上气不接下气，太难过了[大哭][大哭],我前几年玩遇龙，图免费随便打开玩的，哭得我上气不接下气，太难过了[大哭][大哭],65444780,做美人的狗我心甘情愿,2025-02-09T18:30:17+00:00
BV1vx411K7jb,[笑哭],笑哭,取而代之，我来重温了[笑哭],取而代之，我来重温了[笑哭],385460384,不弃ovo,2025-02-09T17:31:29+00:00
BV1vx411K7jb,[笑哭],笑哭,真的，看女帝上瘾了，就找来了[笑哭],真的，看女帝上瘾了，就找来了[笑哭],358637758,爷是欧皇-,2025-02-12T06:34:22+00:00
BV1vx411K7jb,[笑哭],笑哭,我也想说[笑哭][笑哭][笑哭],我也想说[笑哭][笑哭][笑哭],3493095085705484,-玉米粒o,2025-02-09T06:14:29+00:00
BV1vx411K7jb,[doge],doge,从头七追到这来了[doge][吃瓜],从头七追到这来了[doge][吃瓜],1396113448,Timenotenough,2025-02-09T12:56:48+00:00
BV1vx411K7jb,[笑哭],笑哭,回复 @清竹多钰 :[笑哭][笑哭],回复 @清竹多钰 :[笑哭][笑哭],286708701,yyjjun_xx,2025-02-09T07:59:20+00:00
BV1vx411K7jb,[笑哭],笑哭,点进来又看上了[笑哭][笑哭],点进来又看上了[笑哭][笑哭],260207148,白華烟烬,2025-02-09T04:22:36+00:00
BV1vx411K7jb,[大笑],大笑,来重温看到以前的大家用的各种颜文字真是太可爱了[大笑],来重温看到以前的大家用的各种颜文字真是太可爱了[大笑],34198798,停止向地球伸出触角,2025-02-09T02:56:44+00:00
BV1vx411K7jb,[鸡腿],鸡腿,潜规则什么的，大佬们也对主流的那些明星下不去手吧，[鸡腿]摆到明面上的还是某‘男团’，男女资本都可，并不是真的什么偶像男团,潜规则什么的，大佬们也对主流的那些明星下不去手吧，[鸡腿]摆到明面上的还是某‘男团’，男女资本都可，并不是真的什么偶像男团,25923822,硬币_D-Y-A,2025-02-08T20:13:02+00:00
BV1vx411K7jb,[跪了],跪了,想问问大家，散人橙光账户很有钱是因为当时官方看到散人玩星途有热度所以给的吗，时间太长有点忘了[跪了],想问问大家，散人橙光账户很有钱是因为当时官方看到散人玩星途有热度所以给的吗，时间太长有点忘了[跪了],92680286,远山泼黛,2025-02-02T06:04:01+00:00
BV1vx411K7jb,[笑哭],笑哭,回复 @Rikaki :我记得我是21年看完的 到现在都没更过[笑哭],回复 @Rikaki :我记得我是21年看完的 到现在都没更过[笑哭],455898281,乌兰秃雅,2025-02-02T10:28:06+00:00
BV1vx411K7jb,[大哭],大哭,所以要be了吗[大哭][大哭][大哭][大哭][大哭],所以要be了吗[大哭][大哭][大哭][大哭][大哭],471057987,安筠夜云,2025-02-01T16:23:30+00:00
BV1vx411K7jb,[大哭],大哭,原来已经十年了啊[大哭],原来已经十年了啊[大哭],499426615,不爱吃香菜_77,2025-02-01T16:18:32+00:00
BV1vx411K7jb,[打call],打call,等后宫三千更新中，来第三次重刷啦，十一年啦散散[打call],等后宫三千更新中，来第三次重刷啦，十一年啦散散[打call],11008354,椰奶好喝www,2025-02-01T15:13:41+00:00
BV1vx411K7jb,[星星眼],星星眼,有的[星星眼],有的[星星眼],501464523,江绪绪绪绪,2025-02-01T14:32:01+00:00
BV1vx411K7jb,[星星眼],星星眼,在[星星眼],在[星星眼],675066785,藕不在鲜在于甜,2025-02-01T14:27:09+00:00
BV1vx411K7jb,[打call],打call,新年快乐[打call],新年快乐[打call],487817760,锦鲤老喵咪,2025-01-28T20:37:53+00:00
BV1vx411K7jb,[doge],doge,俺也一样[doge],俺也一样[doge],15245718,神奇的咸鱼,2025-01-29T10:25:14+00:00
BV1vx411K7jb,[OK],OK,除夕快乐[OK],除夕快乐[OK],451824074,又海嗨嗨,2025-01-28T15:07:52+00:00
BV1vx411K7jb,[打call],打call,除夕快乐，也是在今天看完了[打call][打call],除夕快乐，也是在今天看完了[打call][打call],495622427,抹茶仙仙仙人,2025-01-28T13:38:47+00:00
BV1vx411K7jb,[大哭],大哭,十周年快乐[打call][大哭],十周年快乐[打call][大哭],621960553,玉衡小星星,2024-09-26T17:05:16+00:00
BV1vx411K7jb,[大哭],大哭,十周年[鼓掌][鼓掌][大哭][大哭],十周年[鼓掌][鼓掌][大哭][大哭],605551255,Eniialss,2024-09-26T07:45:10+00:00
BV1vx411K7jb,[星星眼],星星眼,段散十周年纪念日快了[星星眼],段散十周年纪念日快了[星星眼],471001092,dangerous-girl,2024-09-26T07:41:58+00:00
BV1vx411K7jb,[星星眼],星星眼,十周年了！最喜欢的视频！祝大家天天开心！[星星眼][星星眼][星星眼],十周年了！最喜欢的视频！祝大家天天开心！[星星眼][星星眼][星星眼],288385128,惆怅的卤蛋同学,2024-09-26T07:09:17+00:00
BV1vx411K7jb,[笑哭],笑哭,宝，你看看时间[笑哭]这是古早游戏，而且更的时间很长，那时候没这么多雷点规矩，也没太多极端的人吵架，大家对这些都不太敏感，你看到的刷blcp的弹幕可能大多数都是好几年前的了，不用太生气，而且真要按这个逻辑严格计较起来，嗑段散都是不合游戏规矩了[笑哭]看个乐就好了,宝，你看看时间[笑哭]这是古早游戏，而且更的时间很长，那时候没这么多雷点规矩，也没太多极端的人吵架，大家对这些都不太敏感，你看到的刷blcp的弹幕可能大多数都是好几年前的了，不用太生气，而且真要按这个逻辑严格计较起来，嗑段散都是不合游戏规矩了[笑哭]看个乐就好了,2023501752,Qhgsohx,2024-09-03T14:42:03+00:00
BV1vx411K7jb,[抓狂],抓狂,啊啊啊啊啊啊啊我一直没仔细看过弹幕原来还有骂橙子的吗？离谱啊我们橙子这么好不许任何人贬低我们橙子[抓狂][抓狂][抓狂][抓狂],啊啊啊啊啊啊啊我一直没仔细看过弹幕原来还有骂橙子的吗？离谱啊我们橙子这么好不许任何人贬低我们橙子[抓狂][抓狂][抓狂][抓狂],476034763,一杯赛博葡萄多肉,2024-09-17T03:24:02+00:00
BV1vx411K7jb,[喜极而泣],喜极而泣,反正我在弹幕上直接骂了[喜极而泣]真的受不了,反正我在弹幕上直接骂了[喜极而泣]真的受不了,222250770,白开水不加糖ZS,2024-09-03T18:01:16+00:00
BV1vx411K7jb,[打call],打call,哇这个视频已经十年勒[打call],哇这个视频已经十年勒[打call],524206017,浅灰色人格,2024-09-01T19:27:40+00:00
BV1vx411K7jb,[嫌弃],嫌弃,散人对蛋总亲亲：回吻。没办法剧情已经到这个地步了也没办法 对叶琛牵手暗示亲亲：不闭眼！正常人第一反应都是睁大眼嘛。 （哎哟哎哟[嫌弃]）,散人对蛋总亲亲：回吻。没办法剧情已经到这个地步了也没办法 对叶琛牵手暗示亲亲：不闭眼！正常人第一反应都是睁大眼嘛。 （哎哟哎哟[嫌弃]）,699926407,尤許314,2024-09-01T14:24:19+00:00
BV1vx411K7jb,[OK],OK,散老师的星途闪耀在我这里和甄嬛传同等地位，可以反复下饭反复刷[OK],散老师的星途闪耀在我这里和甄嬛传同等地位，可以反复下饭反复刷[OK],2023501752,Qhgsohx,2024-08-31T16:57:20+00:00
BV1vx411K7jb,[笑哭],笑哭,确实，现在看来小姐简直大冤种[笑哭],确实，现在看来小姐简直大冤种[笑哭],347840291,雩风-二十,2024-08-31T09:54:09+00:00
BV1vx411K7jb,[大哭],大哭,开学前最后一看[大哭],开学前最后一看[大哭],660600164,闻素以冬,2024-08-31T05:46:13+00:00
BV1vx411K7jb,[打call],打call,再来看一遍[打call][打call],再来看一遍[打call][打call],247956549,紫洋葱o,2024-05-12T14:29:09+00:00
BV1vx411K7jb,[笑哭],笑哭,因为这个游戏的作者几乎是不更新了 每次更新一点点质量也不好 散人就也没做[笑哭],因为这个游戏的作者几乎是不更新了 每次更新一点点质量也不好 散人就也没做[笑哭],482862128,野原新芷助,2024-05-14T15:35:54+00:00
BV1vx411K7jb,[大哭],大哭,或许在我入土之前还能看到散人更新蛋总线结局吗[大哭][大哭][大哭],或许在我入土之前还能看到散人更新蛋总线结局吗[大哭][大哭][大哭],506185817,甜豆啾儿,2024-05-11T16:30:51+00:00
BV1vx411K7jb,[大哭],大哭,yt[大哭][大哭][大哭][大哭]还不更,yt[大哭][大哭][大哭][大哭]还不更,442744275,茹茹茹酱biu,2024-05-11T11:17:41+00:00
BV1vx411K7jb,[大哭],大哭,yt到底什么时候能更……真的很浪费散老师这么精彩的视频啊[大哭],yt到底什么时候能更……真的很浪费散老师这么精彩的视频啊[大哭],73755644,长白梧桐,2024-05-11T03:24:40+00:00
BV1vx411K7jb,[大哭],大哭,[大哭][大哭][大哭]24年了还会更新吗,[大哭][大哭][大哭]24年了还会更新吗,506185817,甜豆啾儿,2024-05-10T15:50:07+00:00
BV1vx411K7jb,[大哭],大哭,有没有人有这版本的资源包 新版的画风我觉得不如旧版555[大哭][大哭][大哭],有没有人有这版本的资源包 新版的画风我觉得不如旧版555[大哭][大哭][大哭],346692822,小璐さん,2024-03-15T08:24:57+00:00
BV1vx411K7jb,[大笑],大笑,2024还是会被散人对蛋总的偏爱笑薯[大笑][大笑][大笑],2024还是会被散人对蛋总的偏爱笑薯[大笑][大笑][大笑],179136255,vii哈密瓜,2024-03-14T07:25:22+00:00
BV1vx411K7jb,[辣眼睛],辣眼睛,回复 @八八叭叭嘣 :不如说正常的乙女游戏就应该是这样的。。。魔怔的“乙女”圈子都是国内那些没什么剧情内核所以只剩吵架的乙女tag换皮手游[辣眼睛],回复 @八八叭叭嘣 :不如说正常的乙女游戏就应该是这样的。。。魔怔的“乙女”圈子都是国内那些没什么剧情内核所以只剩吵架的乙女tag换皮手游[辣眼睛],581393,漂浮旅行,2024-04-01T01:48:06+00:00
BV1vx411K7jb,[酸了],酸了,时间过得好快啊[酸了],时间过得好快啊[酸了],5842982,葬爱家族扛把子_,2024-03-12T21:21:24+00:00
BV1vx411K7jb,[大哭],大哭,想问问这个的同人在哪里看呀，lof的参与只有两百多[大哭],想问问这个的同人在哪里看呀，lof的参与只有两百多[大哭],631883937,ureii,2024-03-12T11:26:23+00:00
BV1vx411K7jb,[笑哭],笑哭,没啥同人，LOF已经算比较全的了[笑哭][笑哭]超话应该还有一些，但也不多，贴吧狠翻一下应该也有一些古早同人，但质量也不高，没什么粮的,没啥同人，LOF已经算比较全的了[笑哭][笑哭]超话应该还有一些，但也不多，贴吧狠翻一下应该也有一些古早同人，但质量也不高，没什么粮的,476034763,一杯赛博葡萄多肉,2024-03-14T11:28:43+00:00
BV1vx411K7jb,[doge],doge,真的有直男看这个吗[doge],真的有直男看这个吗[doge],12059038,可耐又么么哒,2024-02-05T11:48:15+00:00
BV1vx411K7jb,[妙啊],妙啊,初中看到大学快毕业[妙啊],初中看到大学快毕业[妙啊],4524125,YuLiaQiKa_,2024-02-04T21:49:12+00:00
BV1vx411K7jb,[委屈],委屈,回复 @刘仁娜的专属小娇妻 :[委屈]我以为跟旧版一样结婚就等于完结了，，不过有个挺好的结果就好，这么多年了已经不指望yt她自己愿意更完了,回复 @刘仁娜的专属小娇妻 :[委屈]我以为跟旧版一样结婚就等于完结了，，不过有个挺好的结果就好，这么多年了已经不指望yt她自己愿意更完了,12298229,蔟蔟_cucu,2024-02-24T07:56:00+00:00
BV1vx411K7jb,[大哭],大哭,还是会尖叫 我好喜欢非[大哭],还是会尖叫 我好喜欢非[大哭],505738260,边月_-,2024-01-26T12:31:28+00:00
BV1vx411K7jb,[拥抱],拥抱,考古[拥抱],考古[拥抱],3546562567342755,扒拉思哒,2024-01-26T11:15:16+00:00
BV1vx411K7jb,[大哭],大哭,2024还在磕段散[大哭],2024还在磕段散[大哭],482570059,旧迹都化作松雪云烟,2024-01-25T11:11:18+00:00
BV1vx411K7jb,[OK],OK,我的2023年度视频[OK],我的2023年度视频[OK],518593315,高级弟子,2024-01-25T06:07:11+00:00
BV1vx411K7jb,[打call],打call,問就是都看！[打call],問就是都看！[打call],2116366,巧克力蛋糕刚出炉版,2023-09-29T11:40:59+00:00
BV1vx411K7jb,[鼓掌],鼓掌,3202年的蛋散还是好好磕，每次压力大的时候来看看逆袭心情就会变好[鼓掌],3202年的蛋散还是好好磕，每次压力大的时候来看看逆袭心情就会变好[鼓掌],28698967,紫鼠粽米球,2023-09-27T16:29:52+00:00
BV1vx411K7jb,[大笑],大笑,俺也一样[大笑],俺也一样[大笑],35226533,也阿廖,2023-10-10T15:08:24+00:00
BV1vx411K7jb,[鼓掌],鼓掌,这么多年还是最喜欢大姐头[鼓掌],这么多年还是最喜欢大姐头[鼓掌],28698967,紫鼠粽米球,2023-09-27T16:39:00+00:00
BV1vx411K7jb,[难过],难过,段散没有be，但是还是感觉好遗憾啊[难过],段散没有be，但是还是感觉好遗憾啊[难过],8944301,这很不源啦,2023-09-27T05:06:16+00:00
BV1vx411K7jb,[星星眼],星星眼,九年了！[星星眼],九年了！[星星眼],383018817,是翩翩,2023-09-26T01:33:23+00:00
BV1vx411K7jb,[大哭],大哭,就是没完结啊，作者摆烂无限拖更，散老师也明确表示过不会更了，说是找不到当初玩的那种感觉了。[大哭][大哭],就是没完结啊，作者摆烂无限拖更，散老师也明确表示过不会更了，说是找不到当初玩的那种感觉了。[大哭][大哭],434713249,散装榨菜,2023-09-29T02:21:30+00:00
BV1vx411K7jb,[大哭],大哭,回复 @散装榨菜 :散老师什么时候说的呀[大哭],回复 @散装榨菜 :散老师什么时候说的呀[大哭],482083303,遮莫秋云丶,2023-09-30T12:09:49+00:00
BV1vx411K7jb,[吃瓜],吃瓜,[吃瓜],[吃瓜],279224630,橘生淮楠则为橘,2023-09-23T10:36:51+00:00
BV1vx411K7jb,[大哭],大哭,爷青结哇[大哭][大哭]祝福散老师[给心心][给心心][给心心],爷青结哇[大哭][大哭]祝福散老师[给心心][给心心][给心心],413404713,毕宿五日冕,2023-09-12T08:00:35+00:00
BV1vx411K7jb,[doge],doge,谁说段散be了[doge]段散永不be！！散人现生也会幸福99的！！,谁说段散be了[doge]段散永不be！！散人现生也会幸福99的！！,279204416,爱吃菇的仙姑娴姑,2023-09-12T06:38:38+00:00
BV1vx411K7jb,[大哭],大哭,2023爷青结[大哭],2023爷青结[大哭],167496312,反向十三郎-,2023-09-12T04:50:30+00:00
BV1vx411K7jb,[委屈],委屈,爷青结[委屈],爷青结[委屈],11483349,愿得年年月,2023-09-12T04:31:42+00:00
BV1vx411K7jb,[打call],打call,[打call][打call],[打call][打call],628565240,未晞x233,2023-09-12T02:28:01+00:00
BV1vx411K7jb,[妙啊],妙啊,段散永不be[妙啊],段散永不be[妙啊],184793787,音痴酱w不打酱油,2023-09-12T01:53:27+00:00
BV1vx411K7jb,[大哭],大哭,[大哭][大哭],[大哭][大哭],88162805,麻辣小糊虾,2023-09-12T01:20:51+00:00
BV1vx411K7jb,[大哭],大哭,这也是一种爷青结，散老师一定要幸福啊[大哭][大哭][大哭][大哭][大哭],这也是一种爷青结，散老师一定要幸福啊[大哭][大哭][大哭][大哭][大哭],403350303,欸嘿dei囊打哟,2023-09-11T23:32:11+00:00
BV1vx411K7jb,[大哭],大哭,我磕的第一对cpbe了，在我心里段散yyds[大哭],我磕的第一对cpbe了，在我心里段散yyds[大哭],1730563124,陆景和的菜菜,2023-09-11T19:23:29+00:00
BV1vx411K7jb,[大哭],大哭,来考古，从这个视频开始入坑散老师，九年了都[大哭]散老师一定要幸福！[大哭],来考古，从这个视频开始入坑散老师，九年了都[大哭]散老师一定要幸福！[大哭],5720018,账号已注销,2023-09-11T19:13:49+00:00
